Price,Close,High,Low,Open,Volume
Ticker,USDCHF=X,USDCHF=X,USDCHF=X,USDCHF=X,USDCHF=X
Date,,,,,
2025-10-27,0.7960500121116638,0.7972400188446045,0.7943999767303467,0.7960500121116638,0
2025-10-28,0.7946100234985352,0.7966499924659729,0.7922999858856201,0.7946100234985352,0
2025-10-29,0.7928299903869629,0.7978500127792358,0.7925000190734863,0.7928299903869629,0
2025-10-30,0.7997999787330627,0.8036699891090393,0.7975500226020813,0.7997999787330627,0
2025-10-31,0.8015900254249573,0.8048499822616577,0.8008000254631042,0.8015900254249573,0
2025-11-03,0.8048999905586243,0.8091400265693665,0.8036999702453613,0.8048999905586243,0
2025-11-04,0.8081300258636475,0.8102999925613403,0.8066999912261963,0.8081300258636475,0
2025-11-05,0.8103299736976624,0.8123499751091003,0.8077999949455261,0.8103299736976624,0
2025-11-06,0.8097299933433533,0.8100600242614746,0.8065999746322632,0.8097299933433533,0
2025-11-07,0.805899977684021,0.8083999752998352,0.8032000064849854,0.805899977684021,0
2025-11-10,0.8070899844169617,0.8069999814033508,0.8044999837875366,0.8062999844551086,0
2025-11-11,0.8051599860191345,0.806119978427887,0.7986000180244446,0.8051499724388123,0
2025-11-12,0.8003299832344055,0.8011000156402588,0.7965999841690063,0.8002499938011169,0
2025-11-13,0.797819972038269,0.799340009689331,0.7914999723434448,0.7978100180625916,0
2025-11-14,0.7932699918746948,0.7938500046730042,0.787880003452301,0.7932100296020508,0
2025-11-17,0.7942799925804138,0.7961000204086304,0.7929999828338623,0.7943699955940247,0
2025-11-18,0.796239972114563,0.7999299764633179,0.7936000227928162,0.7962300181388855,0
2025-11-19,0.8001999855041504,0.8053100109100342,0.798799991607666,0.8001499772071838,0
2025-11-20,0.8054199814796448,0.8076000213623047,0.8050500154495239,0.8054100275039673,0
2025-11-21,0.8054800033569336,0.8098199963569641,0.8033999800682068,0.805400013923645,0
2025-11-24,0.8086699843406677,0.8099899888038635,0.805899977684021,0.8086699843406677,0
2025-11-25,0.8086100220680237,0.8101999759674072,0.8059200048446655,0.8084999918937683,0
2025-11-26,0.8079800009727478,0.8082900047302246,0.804099977016449,0.8078799843788147,0
2025-11-27,0.8034899830818176,0.8062000274658203,0.8025000095367432,0.8033999800682068,0
2025-11-28,0.8046000003814697,0.8070200085639954,0.8027200102806091,0.8045700192451477,0
2025-12-01,0.8033400177955627,0.8046299815177917,0.7996900081634521,0.8033300042152405,0
2025-12-02,0.8046000003814697,0.805079996585846,0.80308997631073,0.8047299981117249,0
2025-12-03,0.8028600215911865,0.8028200268745422,0.7993000149726868,0.8027899861335754,0
2025-12-04,0.7997599840164185,0.8022500276565552,0.7993999719619751,0.7997699975967407,0
2025-12-05,0.8037800192832947,0.8053200244903564,0.8016999959945679,0.8036100268363953,0
2025-12-08,0.8048499822616577,0.8083900213241577,0.8026000261306763,0.8047900199890137,0
2025-12-09,0.8066380023956299,0.8081600069999695,0.8048999905586243,0.8066499829292297,0
2025-12-10,0.805899977684021,0.806439995765686,0.8025000095367432,0.8060100078582764,0
2025-12-11,0.7993800044059753,0.8000900149345398,0.792900025844574,0.799310028553009,0
2025-12-12,0.7947900295257568,0.7964000105857849,0.7941799759864807,0.7946100234985352,0
2025-12-15,0.7961400151252747,0.7973399758338928,0.7939800024032593,0.7961400151252747,0
2025-12-16,0.7960100173950195,0.7969800233840942,0.7929700016975403,0.7961999773979187,0
2025-12-17,0.795199990272522,0.7986900210380554,0.7935000061988831,0.795229971408844,0
2025-12-18,0.795199990272522,0.7965700030326843,0.792900025844574,0.7951700091362,0
2025-12-19,0.7940099835395813,0.7961900234222412,0.7939000129699707,0.7940599918365479,0
2025-12-22,0.7958300113677979,0.7953799962997437,0.7918999791145325,0.7953600287437439,0
2025-12-23,0.7914299964904785,0.7914900183677673,0.7867299914360046,0.7914900183677673,0
2025-12-24,0.7874500155448914,0.7896199822425842,0.7860000133514404,0.7875000238418579,0
