Price,Close,High,Low,Open,Volume
Ticker,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X
Date,,,,,
2025-10-27,0.653398334980011,0.6560001373291016,0.6529401540756226,0.6533799767494202,0
2025-10-28,0.6558598279953003,0.6584301590919495,0.6545200943946838,0.655720055103302,0
2025-10-29,0.6585099697113037,0.6617498397827148,0.6579098701477051,0.6584600806236267,0
2025-10-30,0.657680094242096,0.6597298383712769,0.6533902287483215,0.6577601432800293,0
2025-10-31,0.6559299826622009,0.6560819149017334,0.6533799767494202,0.6559798717498779,0
2025-11-03,0.6545702219009399,0.6562398672103882,0.6517999768257141,0.654600203037262,0
2025-11-04,0.6541078090667725,0.6538999080657959,0.6481700539588928,0.6536498665809631,0
2025-11-05,0.6485601663589478,0.6512998938560486,0.6459301710128784,0.6485294699668884,0
2025-11-06,0.6509907841682434,0.6517885327339172,0.646379828453064,0.6509700417518616,0
2025-11-07,0.6483898758888245,0.6491820216178894,0.6467999815940857,0.6482599973678589,0
2025-11-10,0.650239884853363,0.6539199948310852,0.6496801376342773,0.6501198410987854,0
2025-11-11,0.653488039970398,0.6538101434707642,0.651529848575592,0.6533902287483215,0
2025-11-12,0.6529499292373657,0.6544930934906006,0.6516597867012024,0.6529119610786438,0
2025-11-13,0.6536400318145752,0.6580297946929932,0.6533500552177429,0.6536802053451538,0
2025-11-14,0.6529000401496887,0.6551997661590576,0.6504995822906494,0.6526899933815002,0
2025-11-17,0.6533001661300659,0.6538084149360657,0.6500999331474304,0.6532498002052307,0
2025-11-18,0.6492701172828674,0.6512099504470825,0.6465197801589966,0.6492916345596313,0
2025-11-19,0.6509018540382385,0.6512112617492676,0.6459898352622986,0.6512112617492676,0
2025-11-20,0.649000883102417,0.6502098441123962,0.6447100043296814,0.6489798426628113,0
2025-11-21,0.6449499130249023,0.6459001302719116,0.6421601176261902,0.6448900103569031,0
2025-11-24,0.6462398767471313,0.6467999815940857,0.6443299055099487,0.6462411284446716,0
2025-11-25,0.6465799808502197,0.6468999981880188,0.643730103969574,0.6467886567115784,0
2025-11-26,0.6470301151275635,0.6517999768257141,0.647010087966919,0.6471201777458191,0
2025-11-27,0.6524859666824341,0.6540094017982483,0.6521897912025452,0.6523702144622803,0
2025-11-28,0.653579831123352,0.6559699773788452,0.6521098613739014,0.6536200046539307,0
2025-12-01,0.6551298499107361,0.656814455986023,0.6537998914718628,0.655180037021637,0
2025-12-02,0.6544001698493958,0.6571165323257446,0.6539401412010193,0.6542490124702454,0
2025-12-03,0.6573700904846191,0.660099983215332,0.6555498242378235,0.6573800444602966,0
2025-12-04,0.6605019569396973,0.6623802185058594,0.6602799892425537,0.6604496240615845,0
2025-12-05,0.660641610622406,0.6648799180984497,0.6607101559638977,0.6607419848442078,0
2025-12-08,0.6635400652885437,0.6650001406669617,0.6614999175071716,0.6635788679122925,0
2025-12-09,0.6627300977706909,0.6654002070426941,0.6615301370620728,0.6627199649810791,0
2025-12-10,0.6640987992286682,0.6653900146484375,0.662919819355011,0.66398024559021,0
2025-12-11,0.6674498319625854,0.6679134368896484,0.6628099679946899,0.6673798561096191,0
2025-12-12,0.6665000319480896,0.6678001284599304,0.6634102463722229,0.6662598252296448,0
2025-12-15,0.6647300720214844,0.665630042552948,0.6638598442077637,0.6647698879241943,0
2025-12-16,0.6641799807548523,0.6658400893211365,0.6619316339492798,0.6641799807548523,0
2025-12-17,0.6634001135826111,0.66361403465271,0.6604889035224915,0.6632900834083557,0
2025-12-18,0.6601501107215881,0.6630398035049438,0.6593000888824463,0.6602839231491089,0
2025-12-19,0.6613800525665283,0.6624701023101807,0.6600698828697205,0.6613800525665283,0
2025-12-22,0.6610198020935059,0.6659997701644897,0.6612199544906616,0.6612698435783386,0
2025-12-23,0.6658400893211365,0.6700198650360107,0.665630042552948,0.6657798886299133,0
2025-12-24,0.6701900959014893,0.6720001101493835,0.6698417067527771,0.6702898144721985,0
2025-12-26,0.6705604195594788,0.6727999448776245,0.6697699427604675,0.6705289483070374,0
